,content_descriptors,game_name,platforms,rating 
1,"Blood and Gore, Drug Reference, Intense Violence, Partial Nudity, Sexual Content, Strong Language",Saints Row: The Third Remastered,"Windows PC, PlayStation 4, Xbox One",M
2,"Blood and Gore, Intense Violence, Partial Nudity, Sexual Content, Strong Language, Use of Drugs",Saints Row IV: Re-Elected ,Nintendo Switch,M
3,"Blood and Gore, Drug Reference, Intense Violence, Partial Nudity, Sexual Content, Strong Language",Saints Row: The Third - The Full Package,Nintendo Switch,M
4,Violence,Saint Seiya: Soldiers' Soul,"Windows PC, PlayStation 4",T
5,Violence,Saint Seiya: Soldiers' Soul,PlayStation 3,T
6,"Blood and Gore, Partial Nudity, Sexual Themes, Strong Language, Violence",Saints Row IV: Gat Out Of Hell,"Windows PC, PlayStation 3, Xbox 360",M
7,"Blood, Intense Violence, Partial Nudity, Sexual Content, Strong Language, Use of Drugs",Saints Row IV: Re-Elected - Gat Out Of Hell,"Windows PC, PlayStation 4, Xbox One",M
8,"Intense Violence, Blood and Gore, Sexual Content, Partial Nudity, Strong Language, Use of Drugs",Saints Row IV: Re-Elected,"PlayStation 4, Xbox One",M
9,"Violence, Blood and Gore, Sexual Themes, Partial Nudity, Strong Language",Saints Row: Gat Out Of Hell,"PlayStation 4, Windows PC, Xbox One",M
0,"Blood and Gore, Violence",Darksiders 3,Stadia,M
1,"Blood and Gore, Language, Violence",Darksiders Genesis,"Windows PC, PlayStation 4, Stadia, Nintendo Switch, Xbox One",T
2,"Blood and Gore, Suggestive Themes, Violence",Darksiders II Deathinitive Edition,Nintendo Switch,M
3,"Blood and Gore, Intense Violence, Suggestive Themes",Darksiders Warmastered Edition,Nintendo Switch,M
4,"Blood and Gore, Violence",Darksiders 3,"Windows PC, PlayStation 4, Xbox One",M
5,"Blood and Gore, Intense Violence, Suggestive Themes",Darksiders Warmastered Edition,"Windows PC, PlayStation 4, Xbox One",M
6,"Blood and Gore, Intense Violence, Suggestive Themes",Darksiders Warmastered Edition,Wii U,M
7,"Blood and Gore, Suggestive Themes, Violence",Darksiders II Deathinitive Edition,"Linux, Macintosh, Windows PC, PlayStation 4, Xbox One",M
8,"Blood and Gore, Suggestive Themes, Violence",Darksiders II,"Windows PC, PlayStation 3, Wii U, Xbox 360",M
9,"Blood and Gore, Intense Violence, Suggestive Themes",Darksiders,"Windows PC, PlayStation 3, Xbox 360",M
0,"Blood, Language, Nudity, Sexual Content, Use of Drugs and Alcohol, Violence",INDIGO PROPHECY,PlayStation 4,M
1,"Violence, Blood, Sexual Content, Nudity, Language, Use of Drugs and Alcohol",Fahrenheit: Indigo Prophecy Remastered,Windows PC,M
2,"Blood, Nudity, Strong Language, Strong Sexual Content, Use of Drugs and Alcohol, Violence",Fahrenheit: Indigo Prophecy Director's Cut: PC CD ROM,Windows PC,AO
3,"Blood, Partial Nudity, Sexual Themes, Strong Language, Use of Drugs and Alcohol, Violence",Indigo Prophecy,"Windows PC, PlayStation 2, Xbox, Xbox 360",M
0,No Descriptors,Valentino Rossi The Game,"Windows PC, PlayStation 4, Xbox One",E
0,Comic Mischief,Turbo: Super Stunt Squad  ,Wii,E
1,Comic Mischief,Turbo: Super Stunt Squad ,Nintendo DS,E
2,Comic Mischief,Turbo: Super Stunt Squad ,Nintendo 3DS,E
3,No Descriptors,Turbo: Super Stunt Squad ,"PlayStation 3, Wii U, Xbox 360",E
0,No Descriptors,FIFA Soccer 09,PSP,E
1,No Descriptors,FIFA Soccer 09 All-Play,Wii,E
2,No Descriptors,FIFA Soccer 09,"PlayStation 3, Xbox 360",E
3,No Descriptors,FIFA Soccer 09,"Windows PC, PlayStation 2",E
4,No Descriptors,FIFA Soccer 09,Nintendo DS,E
0,Fantasy Violence,The Lord of the Rings™ - The Battle for Middle-Earth 2™,Windows PC,T
0,No Descriptors,Ball Blazer Champions,PlayStation/PS one,E
0,"Language, Mild Fantasy Violence, Suggestive Themes",Steal Princess,Nintendo DS,E10plus
0,Comic Mischief,Casper's Scare School Classroom Capers,Nintendo DS,E
0,No Descriptors,Geon Cube,Wii,E
0,"Blood and Gore, Intense Violence",Kuon,PlayStation 2,M
0,"Mild Lyrics, Mild Violence",Triple Crown Championship Snowboarding,Wii,E
0,"Lyrics, Suggestive Themes",The Fast and the Furious,PSP,T
1,"Lyrics, Suggestive Themes",The Fast and The Furious,PlayStation 2,T
2,"Mild Language, Mild Lyrics",The Fast and the Furious,PlayStation 2,T
0,Fantasy Violence,Carmen Sandiego The Secret of the Stolen Drums,"GameCube, PlayStation 2, Xbox",E
0,Mild Lyrics,Dance! It's Your Stage,Nintendo DS,E10plus
1,Mild Lyrics,Dance! It's Your Stage,Wii,E10plus
0,Comic Mischief,Mind Over Matter,Nintendo DS,E
0,"Mild Blood, Mild Violence",Discovery Kids Snake Safari,Nintendo DS,E10plus
0,Violence,Shooter Starfighter Sanvein,"PlayStation 3, PS Vita, PSP",E
1,Animated Violence,Shooter Starfighter Sanvein,PlayStation/PS one,E
0,No Descriptors,Jewel Master: Cradle of Rome 2,Nintendo DS,E
1,No Descriptors,Jewel Master: Cradle of Rome 2,Nintendo 3DS,E
0,Cartoon Violence,KAO Challengers,PSP,E
0,Fantasy Violence,Disney•Pixar Brave: The Video Game,Wii,E10plus
1,Fantasy Violence,Disney•Pixar Brave: The Video Game,"Macintosh, Windows PC, PlayStation 3, Xbox 360",E10plus
2,Fantasy Violence,Disney/Pixar Brave: The Video Game,Nintendo DS,E10plus
0,"Mild Language, Violence",Order of War,Windows PC,T
0,"Blood and Gore, Intense Violence, Strong Language",Painkiller Hell &amp; Damnation,"Windows PC, PlayStation 3, Xbox 360",M
1,"Blood and Gore, Intense Violence, Language",Painkiller Resurrection,Windows PC,M
2,"Blood and Gore, Intense Violence",Painkiller: Overdose,Windows PC,M
3,"Blood and Gore, Intense Violence",Painkiller: Battle Out of Hell Expansion Pack,Windows PC,M
4,"Blood and Gore, Violence",Painkiller,"Windows PC, Xbox",M
0,"Animated Blood, Drug Reference, Mild Language, Mild Suggestive Themes, Violence",Spider-Man: Web of Shadows,Wii,T
1,"Animated Blood, Cartoon Violence, Mild Suggestive Themes",Spider-Man: Web of Shadows - Amazing Allies Edition,"PlayStation 2, PSP",E10plus
2,"Animated Blood, Drug Reference, Mild Language, Mild Suggestive Themes, Violence",Spider-Man: Web of Shadows,"Windows PC, PlayStation 3, Xbox 360",T
3,Mild Cartoon Violence,Spider-Man: Web of Shadows,Nintendo DS,E10plus
0,No Descriptors,Jelly Belly: Ballistic Beans,Nintendo DS,E
1,No Descriptors,Jelly Belly: Ballistic Beans ,"PlayStation 2, Wii",E
0,Mild Cartoon Violence,Mario Tennis Aces,Nintendo Switch,E
1,No Descriptors,Mario Tennis Ultra Smash,Wii U,E
2,No Descriptors,MARIO TENNIS OPEN,Nintendo 3DS,E
3,No Descriptors,Mario Tennis,"Nintendo 3DS, Wii",E
4,No Descriptors,Mario Tennis: Power Tour,"Game Boy Advance, Wii U",E
5,Mild Cartoon Violence,Mario Tennis,GameCube,E
6,No Descriptors,Mario Tennis,Game Boy Color,E
7,No Descriptors,Mario Tennis,"Nintendo 64, Wii U",E
0,"Blood, Fantasy Violence, Suggestive Themes",Dragon's Lair Trilogy,"PlayStation 4, Nintendo Switch",T
1,"Fantasy Violence, Blood, Suggestive Themes",Dragon's Lair Trilogy,PlayStation 4,T
2,"Fantasy Violence, Suggestive Themes",Dragon's Lair II: Time Warp,"Nintendo 3DS, Nintendo DSi, PlayStation 3",T
3,"Animated Blood, Fantasy Violence, Mild Suggestive Themes",Dragon's Lair,Nintendo DS,E10plus
4,"Animated Blood, Fantasy Violence, Suggestive Themes",Dragon's Lair Trilogy,Wii,T
5,"Animated Blood, Fantasy Violence, Mild Suggestive Themes",Dragon's Lair,"Nintendo 3DS, Nintendo DSi, PlayStation 3, PS Vita, PSP, Xbox 360",E10plus
6,Mild Violence,Dragon's Lair 3D,"GameCube, Macintosh, Windows PC, PlayStation 2, Xbox",T
7,"Animated Violence, Suggestive Themes",Dragon's Lair,Game Boy Color,E
8,Animated Violence,Dragon's Lair,Sega CD,E
9,Animated Violence,Dragon's Lair II: Time Warp,Atari Jaguar,E
0,Strong Lyrics,Whiteout,"PlayStation 2, Xbox",T
0,"Fantasy Violence, Alcohol Reference",Dungeon Defenders 2,PlayStation 4,E10plus
1,"Alcohol Reference, Animated Blood, Fantasy Violence",Dungeon Defenders,"Mobile Phone, Windows PC, PlayStation 3, Xbox 360",E10plus
0,"Blood, Language, Sexual Themes, Use of Alcohol, Violence",FINAL FANTASY XIV: Heavensward,PlayStation 3,T
1,"Blood, Language, Sexual Themes, Use of Alcohol, Violence",FINAL FANTASY XIV: Heavensward,"Windows PC, PlayStation 4",T
0,"Blood and Gore, Intense Violence, Language",Sniper Elite V2 Remastered,"Windows PC, PlayStation 4, Nintendo Switch, Xbox One",M
1,"Blood and Gore, Intense Violence, Language",Sniper Elite V2: Silver Star Edition,"PlayStation 3, Xbox 360",M
2,"Blood and Gore, Intense Violence, Language",Sniper Elite V2,Windows PC,M
3,"Blood and Gore, Intense Violence, Language",Sniper Elite V2,Windows PC,M
4,"Blood and Gore, Intense Violence, Language",Sniper Elite V2,"PlayStation 3, Wii U, Xbox 360",M
0,"Mild Language, Mild Violence",XGRA Extreme G Racing Association,"GameCube, PlayStation 2, Xbox",T
0,"Blood and Gore, Violence",Taito Legends 2,"Windows PC, PlayStation 2, Xbox",T
0,Simulated Gambling,World Championship Poker featuring Howard Lederer All In,"Windows PC, PlayStation 2, PlayStation 3, PSP, Wii, Xbox 360",T
0,"Blood, Violence",Kill Switch,Game Boy Advance,T
1,"Strong Language, Violence",Kill.Switch,Windows PC,T
2,"Strong Language, Violence",Kill.Switch,"PlayStation 2, Xbox",T
0,"Drug Reference, Language, Mild Blood, Mild Violence, Use of Tobacco",Jake Hunter: Detective Chronicles,Nintendo DS,T
0,No Descriptors,Don Bradman Cricket 14,"PlayStation 3, Windows PC",E
0,"Drug Reference, Mild Blood, Mild Language, Sexual Themes, Violence",CSI: Crime Scene Investigation: Unsolved!,Nintendo DS,T
1,"Blood and Gore, Sexual Themes, Violence",CSI: Crime Scene Investigation: Hard Evidence,"Macintosh, Windows PC",M
2,"Blood, Drug Reference, Violence",Crime Scene,Nintendo DS,M
3,"Blood and Gore, Violence",CSI: Crime Scene Investigation,Windows PC,M
4,"Blood and Gore, Sexual Themes, Violence",CSI: Crime Scene Investigation: Hard Evidence,"Macintosh, Windows PC, Wii, Xbox 360",M
5,"Blood and Gore, Language, Sexual Themes, Use of Tobacco, Violence",CSI: Crime Scene Investigation: 3 Dimensions of Murder,PlayStation 2,M
6,"Blood and Gore, Violence",CSI: Crime Scene Investigation,"Macintosh, Windows PC, Xbox",M
0,Mild Violence,Military History Commander: Europe at War,"PS Vita, PSP",E10plus
0,"Mild Blood, Strong Language, Violence",Stormrise,"Windows PC, PlayStation 3, Xbox 360",M
0,Violence,Casper Spirit Dimensions,"GameCube, PlayStation 2",E
0,Comic Mischief,Butt Ugly Martians: Zoom or Doom,"GameCube, PlayStation 2",E
0,Animated Violence,Braindead 13,"3DO, Macintosh, Windows PC, PlayStation/PS one, Sega CD, Sega Saturn",E
0,Cartoon Violence,Spider-Man 3,Nintendo DS,E10plus
1,"Mild Language, Violence",Spider-Man 3,"PlayStation 2, PSP, Wii",T
2,"Alcohol Reference, Animated Blood, Mild Language, Violence",Spider-Man 3,"Windows PC, PlayStation 3, Xbox 360",T
3,Cartoon Violence,Spider-Man 3,Hyperscan,E10plus
4,Cartoon Violence,Spider-Man 3 - TV Game,Plug-and-Play,E10plus
5,Cartoon Violence,Spider-Man 3: The Movie Game,Game Boy Advance,E10plus
0,"Fantasy Violence, Mild Language, Partial Nudity, Suggestive Themes, Use of Alcohol",ROBOTICS;NOTES DaSH,"PlayStation 4, Nintendo Switch",T
1,"Blood, Language, Sexual Themes, Violence",ROBOTICS;NOTES ELITE,"PlayStation 4, Nintendo Switch",T
0,Comic Mischief,Hoppie,Nintendo DS,E
0,"Blood and Gore, Use of Alcohol and Tobacco, Violence",The Lord of the Rings Online: Mines of Moria,Windows PC,T
0,Violence,T.A.C. HEROES: BIG RED ONE,PSP,T
1,Mild Violence,Tac Heroes: Big Red One,Nintendo DS,E10plus
0,Mild Violence,War Leaders: Clash of Nations,Windows PC,T
0,No Descriptors,Super Pickups,"PlayStation 2, Wii",E
0,Suggestive Themes,Puzzle Quest: Challenge of the Warlords,PlayStation 4,E10plus
1,Suggestive Themes,Puzzle Quest: Challenge of the Warlords,"Nintendo 3DS, Nintendo DSi",E10plus
2,Suggestive Themes,Puzzle Quest: Challenge of the Warlords: Revenge of the Plague Lord,"Mobile Phone, Windows PC, PlayStation 3, Xbox 360",E10plus
3,Suggestive Themes,Puzzle Quest: Challenge of the Warlords,Windows PC,E10plus
4,Suggestive Themes,Puzzle Quest: Challenge of the Warlords,"Macintosh, Windows PC, PlayStation 2, PlayStation 3, Wii, Xbox 360",E10plus
5,Suggestive Themes,Puzzle Quest: Challenge of the Warlords,"Nintendo DS, Nintendo DSi",E10plus
6,Suggestive Themes,Puzzle Quest: Challenge of the Warlords,"Mobile Phone, PSP",E10plus
0,No Descriptors,Aquanaut's Holiday,PlayStation/PS one,E
0,"Blood and Gore, Language, Mild Violence, Suggestive Themes",Runaway A Twist Of Fate,Windows PC,T
0,No Descriptors,Wakeboarding Unleashed Featuring Shaun Murray,Game Boy Advance,E
1,Comic Mischief,Wakeboarding Unleashed Featuring Shaun Murray,"PlayStation 2, Xbox",E
2,No Descriptors,Wakeboarding Unleashed Featuring Shaun Murray,Game Boy Advance,E
0,"Blood and Gore, Intense Violence, Use of Drugs",The Testament of Sherlock Holmes,"Windows PC, PlayStation 3, Xbox 360",M
1,"Blood and Gore, Intense Violence, Use of Drugs",The Testament of Sherlock Holmes,"Windows PC, PlayStation 3, Xbox 360",M
0,Violence,Commando: Steel Disaster,"Nintendo 3DS, Nintendo DSi",E10plus
1,Violence,Commando: Steel Disaster,Nintendo DS,E10plus
0,"Blood and Gore, Mild Language, Violence",Hellgate: London,Windows PC,M
0,"Fantasy Violence, Language, Mild Blood, Mild Suggestive Themes",The Awakened Fate Ultimatum,PlayStation 3,T
0,"Language, Sexual Themes",Gal*Gun Returns,Nintendo Switch,M
1,Sexual Themes,Gal*Gun 2 ,PlayStation 4,M
2,Sexual Themes,Gal*Gun 2,Nintendo Switch,M
3,"Mild Fantasy Violence, Mild Language",GAL*GUNVOLT BURST,PlayStation 4,E
4,Sexual Themes,Gal*Gun: Double Peace,PlayStation 4,M
5,Sexual Themes,Gal*Gun: Double Peace,PS Vita,M
0,"Mild Language, Mild Violence",Mystery Tales 2- The Spirit Mask,Nintendo DS,E10plus
0,Cartoon Violence,Kung Fu Panda Showdown of Legendary Legends,Nintendo 3DS,E10plus
1,Cartoon Violence,Kung Fu Panda Showdown of Legendary Legends,"Windows PC, PlayStation 4, Xbox One",E10plus
2,Cartoon Violence,Kung Fu Panda: Showdown of Legendary Legends,"PlayStation 3, Wii U, Xbox 360",E10plus
0,"Blood and Gore, Intense Violence, Strong Language",Dead Rising 4: Frank's Big Package,PlayStation 4,M
1,"Blood and Gore, Intense Violence, Strong Language",Dead Rising 4,Windows PC,M
2,"Blood and Gore, Intense Violence, Strong Language",Dead Rising 4,Xbox One,M
3,"Intense Violence, Blood and Gore, Sexual Themes, Partial Nudity, Language, Use of Alcohol",Dead Rising 2 Off the Record,PlayStation 4,M
4,"Blood and Gore, Intense Violence, Language, Use of Alcohol",Dead Rising,"Windows PC, PlayStation 4, Xbox One",M
5,"Blood and Gore, Intense Violence, Language, Sexual Themes, Use of Alcohol",Dead Rising 2,"PlayStation 4, Xbox One",M
6,"Blood and Gore, Intense Violence, Sexual Content, Strong Language, Use of Alcohol",Dead Rising 3 Apocalypse Edition,Windows PC,M
7,"Blood and Gore, Intense Violence, Sexual Content, Strong Language, Use of Alcohol",Dead Rising 3,Xbox One,M
8,"Blood and Gore, Intense Violence, Language, Partial Nudity, Sexual Themes, Use of Alcohol",Dead Rising 2: Off The Record,"Windows PC, PlayStation 3, Xbox 360",M
9,"Blood and Gore, Intense Violence, Language, Sexual Themes",DEAD RISING 2: CASE WEST,Xbox 360,M
0,"Blood, Drug Reference, Intense Violence, Strong Language, Suggestive Themes",Homefront: The Revolution,"Windows PC, PlayStation 4, Xbox One",M
0,"Blood, Drug Reference, Sexual Themes, Strong Language, Violence",The Technomancer,"Windows PC, PlayStation 4, Xbox One",M
0,"Language, Suggestive Themes",TOCA Race Driver 3,"Windows PC, PlayStation 2, Xbox",E10plus
0,No Descriptors,Airport Simulator 2019,"Windows PC, PlayStation 4",E
1,No Descriptors,Airport Simulator 2019,Xbox One,E
0,No Descriptors,Casper's Scare School Spooky Sports Day,"Nintendo DS, Wii",E
0,"Blood, Mild Language, Mild Suggestive Themes, Mild Violence, Use of Tobacco",Code: Realize ~Wintertide Miracles~,Nintendo Switch,T
1,"Blood, Drug Reference, Language, Mild Violence, Suggestive Themes",Code: Realize ~Future Blessings~,Nintendo Switch,T
2,"Blood, Mild Language, Mild Violence, Suggestive Themes",Code: Realize ~Guardian of Rebirth~,Nintendo Switch,T
3,"Blood, Mild Language, Mild Suggestive Themes, Mild Violence, Use of Tobacco",Code: Realize ~Wintertide Miracles~,"PlayStation 4, PS Vita",T
4,"Blood, Drug Reference, Language, Mild Violence, Suggestive Themes",Code: Realize ~Bouquet of Rainbows~,PlayStation 4,T
5,"Blood, Drug Reference, Language, Mild Violence, Suggestive Themes",Code: Realize ~Future Blessings~,PS Vita,T
6,"Blood, Mild Language, Mild Violence, Suggestive Themes",Code: Realize ~Guardian of Rebirth~,PS Vita,T
7,Blood,Emergency Room: Code Red,Windows PC,T
8,"Blood, Informational",Emergency Room: Code Red,"Macintosh, Windows PC",T
0,No Descriptors,Disney Sports Football,GameCube,E
1,No Descriptors,Disney Sports Football,Game Boy Advance,E
0,"Blood, Violence",Cabela's® Big Game Hunter: Pro Hunts,"Windows PC, PlayStation 3, Wii U, Xbox 360",T
0,Mild Cartoon Violence,Chicken Hunter: Jewel of Darkness,Nintendo DS,E
1,Mild Cartoon Violence,Chicken Hunter,Nintendo DS,E10plus
2,Cartoon Violence,Chicken Hunter Wanted,Windows PC,E10plus
3,Comic Mischief,Chicken Hunter: License to Grill,Windows PC,E
4,"Cartoon Violence, Crude Humor",Chicken Hunter,Windows PC,T
0,No Descriptors,Polar Bowler,Nintendo DS,E
1,No Descriptors,Polar Bowler,Online,E
0,Mild Violence,Prehistorik Man,"Nintendo 3DS, Nintendo DSi",E
1,Mild Animated Violence,Prehistorik Man,Nintendo Game Boy,E
2,Mild Violence,Prehistorik Man,Game Boy Advance,E
0,No Descriptors,F1 2002,Game Boy Advance,E
1,No Descriptors,F1 2002,"GameCube, Windows PC, PlayStation 2",E
0,"Alcohol Reference, Fantasy Violence",Princess Isabella - A Witch's Curse,Windows PC,E
1,"Alcohol Reference, Fantasy Violence",Princess Isabella: A Witch's Curse,"Nintendo DS, Wii",E
2,"Alcohol Reference, Fantasy Violence",Princess Isabella - A Witch's Curse,"Macintosh, Windows PC, Web Browser",E
0,No Descriptors,Super Bowling,Nintendo 64,E
0,No Descriptors,Rat Attack,"Nintendo 64, PlayStation/PS one",E
0,"Crude Humor, Sexual Themes, Violence",The Sims 2 Happy Holiday Stuff,"Online, Windows PC",T
0,"Cartoon Violence, Mild Language, Tobacco Reference",Ruff Trigger - The Vanocore Conspiracy,PlayStation 3,E10plus
1,"Cartoon Violence, Mild Language, Tobacco Reference",Ruff Trigger - The Vanocore Conspiracy,PlayStation 2,E10plus
0,Animated Violence,Silent Bomber,PlayStation/PS one,T
0,Mild Suggestive Themes,Talkman Travel: Paris,"PS Vita, PSP",E
1,Mild Suggestive Themes,Talkman Travel: Rome,"PS Vita, PSP",E
2,Mild Suggestive Themes,Talkman Travel: Tokyo,"PS Vita, PSP",E
0,"Mild Language, Mild Violence",XGRA Extreme G Racing Association,"GameCube, PlayStation 2, Xbox",T
0,"Mild Language, Mild Violence",Ridge Racer Unbounded,"Windows PC, PlayStation 3, Xbox 360",T
0,Fantasy Violence,Invizimals: The Resistance,PS Vita,E10plus
0,"Violence, Mild Blood, Suggestive Themes, Mild Language",Anima: Gate of Memories -The Nameless Chronicles,"PlayStation 4, Xbox One",T
1,"Language, Mild Blood, Suggestive Themes, Violence",Anima: Gate of memories,"Windows PC, PlayStation 4, Xbox One",T
0,Violence,B-17 Fortress in the Sky,Nintendo DS,E10plus
0,"Violence, Blood, Suggestive Themes, Language, Use of Alcohol and Tobacco",The Legend of Heroes: Trails in the Sky Second Chapter,"PS Vita, PSP",T
